target_id	length	eff_length	est_counts	tpm
NM_001139947.1	2343	2294	7.5751	0.641761
NM_001139948.1	1644	1595	1	0.121848
NM_001139949.1	2021	1972	17	1.67541
NM_001139950.1	1777	1728	0	0
NM_001139951.1	3262	3213	33.349	2.0172
NM_001139952.1	1983	1934	19	1.90931
NM_001139953.1	2256	2207	38.6996	3.40787
NM_001139954.1	2894	2845	0	0
NM_001139955.1	2352	2303	56.6749	4.78273
NM_001139956.1	3038	2989	75.0886	4.88232
NM_001139957.1	3584	3535	0	0
NM_001139958.1	3156	3107	0	0
NM_001139959.1	2357	2308	77.6309	6.53698
NM_001139960.1	3321	3272	0	0
NM_001139961.1	2762	2713	0.000730672	5.23421e-05
NM_001139962.1	2137	2088	28.6726	2.66879
NM_001139963.1	4212	4163	37.5405	1.75256
NM_001139964.1	2201	2152	11.7614	1.06217
NM_001139965.1	2529	2480	29.025	2.27456
NM_001139966.1	2151	2102	0	0
NM_001139967.1	2193	2144	55	4.98559
NM_001139968.1	2496	2447	39.234	3.11607
NM_001139969.1	2188	2139	25.7345	2.33821
NM_001139970.1	2331	2282	3	0.255496
NM_001139971.1	2612	2563	32	2.4265
NM_001139972.1	2036	1987	0	0
NM_001139973.1	2639	2590	16.947	1.27166
NM_001139974.1	1841	1792	3	0.325358
NM_001139975.1	1684	1635	21.9977	2.6148
NM_001139976.1	2560	2511	225.98	17.4905
NM_001139977.1	2068	2019	133.864	12.8857
NM_001139978.1	1756	1707	28.7872	3.27751
NM_001139979.1	2348	2299	2	0.169071
NM_001139980.1	2068	2019	17.69	1.70283
NM_001139981.1	2168	2119	16	1.46746
NM_001139982.1	2178	2129	0	0
NM_001139983.1	4606	4557	11.1691	0.476341
NM_001139984.1	3487	3438	2	0.113058
NM_001139985.1	2849	2800	0	0
NM_001139986.1	2367	2318	12.0188	1.00769
NM_001139987.1	2042	1993	2.98768	0.291344
NM_001139988.1	2138	2089	17	1.58157
NM_001139989.1	2775	2726	0	0
NM_001139990.1	1664	1615	7.21342	0.868054
NM_001139991.1	2121	2072	4.69052	0.439956
NM_001139992.1	2991	2942	67	4.42599
NM_001139993.1	2147	2098	7	0.648442
NM_001139994.1	2825	2776	210.835	14.7605
NM_001139995.1	2236	2187	0	0
NM_001139996.1	2404	2355	10.4265	0.860448
NM_001139997.1	2784	2735	50.4174	3.58263
NM_001139998.1	3145	3096	0	0
NM_001139999.1	2247	2198	210.176	18.5838
NM_001140000.1	2565	2516	0	0
NM_001140001.1	2042	1993	6	0.58509
NM_001140002.1	3005	2956	16.0364	1.05434
NM_001140003.1	2298	2249	17.7902	1.53734
NM_001140004.1	1822	1773	20	2.1923
NM_001140005.1	1840	1791	0	0
NM_001140006.1	2616	2567	18.0732	1.36832
NM_001140007.1	2281	2232	0	0
NM_001140008.1	3842	3793	0.00208962	0.000107069
NM_001140009.1	1625	1576	3.89349	0.480133
NM_001140010.1	1957	1908	563.412	57.3887
NM_001140011.1	2069	2020	13.5835	1.30688
NM_001140012.1	3070	3021	7.37546	0.474479
NM_001140013.1	1947	1898	10.0112	1.02511
NM_001140014.1	2875	2826	5.14517	0.353839
NM_001140015.1	2458	2409	38.873	3.1361
NM_001140016.1	2509	2460	0.682966	0.0539563
NM_001140017.1	2104	2055	34.104	3.22531
NM_001140018.1	3397	3348	163.358	9.48274
NM_001140019.1	3393	3344	14.0129	0.814407
NM_001140020.1	2796	2747	7.87623	0.557234
NM_001140021.1	2105	2056	2.24851	0.212544
NM_001140022.1	3196	3147	26.1307	1.61374
NM_001140023.1	1643	1594	64.4994	7.86404
NM_001140024.1	2103	2054	247.653	23.4327
NM_001140025.1	2376	2327	0	0
NM_001140026.1	2326	2277	1.12706	0.0961976
NM_001140027.1	3091	3042	7.74051	0.494526
NM_001140028.1	2510	2461	41.1728	3.25145
NM_001140029.1	3017	2968	28.2931	1.85266
NM_001140030.1	2619	2570	0	0
NM_001140031.1	2150	2101	37.1322	3.43481
NM_001140032.1	3102	3053	52.3719	3.33388
NM_001140033.1	2353	2304	146.819	12.3845
NM_001140034.1	2641	2592	9.82377	0.736583
NM_001140035.1	2082	2033	229.96	21.9833
NM_001140036.1	2445	2396	14.8247	1.20248
NM_001140037.1	2159	2110	72.4458	6.67282
NM_001140038.1	1684	1635	0	0
NM_001140039.1	2574	2525	0	0
NM_001140040.1	3349	3300	2.2193	0.130702
NM_001140041.1	2063	2014	22.1439	2.13685
NM_001140042.1	2516	2467	25.4753	2.00691
NM_001140043.1	2007	1958	40.5251	4.02244
NM_001140044.1	1918	1869	51.1258	5.3163
NM_001140045.1	2157	2108	8.2928	0.764556
NM_001140046.1	2004	1955	171.496	17.0485
NM_001140047.1	4007	3958	26	1.27666
NM_001140048.1	2721	2672	34.0038	2.47326
NM_001140049.1	2551	2502	143.215	11.1245
NM_001140050.1	2482	2433	7.72643	0.617184
NM_001140051.1	1966	1917	7.9875	0.80978
NM_001140052.1	1643	1594	26.0543	3.17666
NM_001140053.1	2492	2443	294.257	23.4089
NM_001140054.1	2960	2911	0	0
NM_001140055.1	2337	2288	0	0
NM_001140056.1	3123	3074	12.9888	0.82119
NM_001140057.1	2083	2034	25.1314	2.40129
NM_001140059.1	2583	2534	127.851	9.80565
NM_001140060.1	2353	2304	58.3747	4.92403
NM_001140061.1	2135	2086	0	0
NM_001140062.1	2508	2459	81.7197	6.45872
NM_001140063.1	2186	2137	51.1746	4.65402
NM_001140064.1	2798	2749	0	0
NM_001140065.1	2571	2522	3.52892	0.271941
NM_001140066.1	2072	2023	14.3986	1.38325
NM_001140067.1	2572	2523	81.4716	6.27577
NM_001140068.1	1929	1880	33.6306	3.4766
NM_001140069.1	2323	2274	0	0
NM_001140070.1	2076	2027	99.9745	9.58548
NM_001140071.1	2156	2107	0	0
NM_001140072.1	2153	2104	0	0
NM_001140073.1	2590	2541	5.39416	0.41257
NM_001140074.1	2681	2632	0	0
NM_001140075.1	2037	1988	0	0
NM_001140076.1	2697	2648	25.52	1.87301
NM_001140077.1	2103	2054	1	0.0946189
NM_001140078.1	3694	3645	93.0544	4.96156
NM_001140079.1	2451	2402	17	1.37548
NM_001140080.1	1750	1701	20.2608	2.31489
NM_001140081.1	2876	2827	38.875	2.67253
NM_001140082.1	2143	2094	10.2234	0.948845
NM_001140083.1	2174	2125	9	0.823118
NM_001140084.1	2696	2647	233.104	17.1149
NM_001140085.1	4072	4023	6.31285e-08	3.04968e-09
NM_001140086.1	3272	3223	2.00028	0.120617
NM_001140087.1	2598	2549	35	2.66856
NM_001140088.1	2386	2337	30	2.49483
NM_001140089.1	3152	3103	11.2926	0.707276
NM_001140090.1	2225	2176	7.01197	0.626267
NM_001140091.1	1966	1917	31.1736	3.1604
NM_001140092.1	2510	2461	5	0.394854
NM_001140093.1	2443	2394	0	0
NM_001140094.1	3142	3093	728.819	45.795
NM_001140095.1	1573	1524	248.918	31.7432
NM_001140096.1	3444	3395	34.3191	1.9646
NM_001140097.1	3408	3359	17	0.983597
NM_001140098.1	2048	1999	55.1925	5.36594
NM_001140099.1	2602	2553	34	2.58825
NM_001140100.1	2607	2558	44.5679	3.3861
NM_001140101.1	1924	1875	73.5498	7.62357
NM_001140102.1	2100	2051	94	8.90719
NM_001140103.1	2087	2038	0	0
NM_001140104.1	3083	3034	52	3.33093
NM_001140105.1	2101	2052	67.0099	6.34658
NM_001140106.1	2385	2336	9.53469	0.793254
NM_001140107.1	2321	2272	69.375	5.93435
NM_001140108.1	2693	2644	1.69095e-05	1.24294e-06
NM_001140109.1	1770	1721	78.2609	8.83776
NM_001140110.1	2030	1981	0	0
NM_001140111.1	2388	2339	27.0964	2.25144
NM_001140112.1	2925	2876	6	0.405453
NM_001140113.1	3803	3754	2	0.103541
NM_001140114.1	2189	2140	31.4364	2.85494
NM_001140115.1	2756	2707	34.6256	2.48592
NM_001140116.1	2340	2291	4.99954	0.424115
NM_001140117.1	2048	1999	5.35496	0.520621
NM_001140118.1	1993	1944	264.973	26.4901
NM_001140119.1	2146	2097	2.26762e-06	2.1016e-07
NM_001140120.1	3100	3051	4.03488	0.25702
NM_001140121.1	1667	1618	183.48	22.0388
NM_001140122.1	2053	2004	11.3797	1.1036
NM_001140123.1	2165	2116	4.89618	0.449697
NM_001140124.1	2560	2511	0	0
NM_001140125.1	2570	2521	32.1936	2.48184
NM_001140126.1	3788	3739	0	0
NM_001140127.1	2433	2384	5.35979	0.436938
NM_001140128.1	2519	2470	18	1.4163
NM_001140129.1	2915	2866	22	1.49185
NM_001140130.1	1930	1881	118.56	12.2498
NM_001140131.1	2511	2462	108.029	8.5277
NM_001140132.1	2114	2065	33.0048	3.10624
NM_001140133.1	2064	2015	146.945	14.1729
NM_001140134.1	2612	2563	4.52372	0.343025
NM_001140135.1	1927	1878	0	0
NM_001140136.1	2127	2078	23.1836	2.16827
NM_001140137.1	2370	2321	35.566	2.97809
NM_001140138.1	2385	2336	0	0
NM_001140139.1	2537	2488	0	0
NM_001140140.1	2268	2219	41.28	3.61544
NM_001140141.1	2024	1975	17	1.67286
NM_001140142.1	2667	2618	18.1421	1.34678
NM_001140143.1	2534	2485	5.63329	0.440569
NM_001140144.1	2928	2879	0	0
NM_001140145.1	2279	2230	29.3097	2.55437
NM_001140146.1	3259	3210	0	0
NM_001140147.1	2266	2217	8.46507	0.742068
NM_001140148.1	1712	1663	103.852	12.1368
NM_001140149.1	2001	1952	37.7002	3.75355
NM_001140150.1	2119	2070	204.295	19.1807
NM_001140151.1	3507	3458	26.5235	1.49068
NM_001140152.1	2172	2123	12.0121	1.09963
NM_001140153.1	1482	1433	53.7908	7.29525
NM_001140154.1	1910	1861	18.9791	1.98201
NM_001140155.1	2924	2875	86.2453	5.8301
NM_001140156.1	3022	2973	93.7287	6.12712
NM_001140157.1	2378	2329	224.624	18.7441
NM_001140158.1	2315	2266	42.3175	3.62943
NM_001140159.1	2797	2748	73.0446	5.16594
NM_001140160.1	1985	1936	28.9491	2.90608
NM_001140161.1	2070	2021	0	0
NM_001140162.1	2309	2260	16.7596	1.44123
NM_001140163.1	3248	3199	0	0
NM_001140164.1	1979	1930	5	0.50349
NM_001140165.1	2476	2427	5.1093	0.409138
NM_001140166.1	1827	1778	15	1.6396
NM_001140167.1	2011	1962	21.2183	2.10179
NM_001140168.1	2413	2364	18.1188	1.48956
NM_001140169.1	2812	2763	4.36059	0.30672
NM_001140170.1	2268	2219	20.7738	1.81944
NM_001140171.1	2187	2138	5	0.454507
NM_001140172.1	2784	2735	13	0.923771
NM_001140173.1	2224	2175	8.95976	0.800599
NM_001140174.1	2303	2254	16.6345	1.43428
NM_001140175.1	2875	2826	2.76396	0.190081
NM_001140176.1	4102	4053	58.5481	2.80747
NM_001140177.1	2920	2871	3.03508	0.205454
NM_001140178.1	2288	2239	30.0414	2.60762
NM_001140179.1	2743	2694	0.014968	0.0010798
NM_001140180.1	3053	3004	19.8271	1.28274
NM_001140181.1	2688	2639	4.0039	0.294864
NM_001140182.1	2710	2661	67.0779	4.89906
NM_001140183.1	2178	2129	18.0693	1.64946
NM_001140184.1	2109	2060	2	0.188687
NM_001140185.1	2150	2101	17	1.57254
NM_001140186.1	2158	2109	23.0233	2.12163
NM_001140187.1	2225	2176	13	1.16108
NM_001140188.1	2066	2017	7.01074	0.675517
NM_001140189.1	2616	2567	6	0.454259
NM_001140190.1	1817	1768	9.66135	1.06202
NM_001140191.1	2117	2068	10.5003	0.986803
NM_001140192.1	3343	3294	62.5815	3.69233
NM_001140193.1	2226	2177	26.8333	2.39549
NM_001140194.1	1960	1911	179.909	18.2966
NM_001140195.1	2002	1953	44.8529	4.46341
NM_001140196.1	1701	1652	63	7.41155
NM_001140197.1	2374	2325	0	0
NM_001140198.1	2246	2197	5	0.442301
NM_001140199.1	2317	2268	0	0
NM_001140200.1	2505	2456	255.215	20.1956
NM_001140201.1	1975	1926	9.38461	0.946975
NM_001140202.1	1564	1515	110.73	14.2046
NM_001140203.1	1721	1672	2	0.232473
NM_001140204.1	2655	2606	33.6856	2.51216
NM_001140205.1	2316	2267	39.0367	3.34657
NM_001140206.1	2293	2244	0.0960083	0.00831504
NM_001140207.1	2646	2597	25.6097	1.91651
NM_001140208.1	2263	2214	47.2625	4.14875
NM_001140209.1	2125	2076	18.8579	1.7654
NM_001140210.1	2727	2678	13.3116	0.966048
NM_001140211.1	1755	1706	12.015	1.36875
NM_001140212.1	2206	2157	36.0356	3.24684
NM_001140213.1	1845	1796	23.9916	2.59616
NM_001140214.1	1784	1735	10.0123	1.12154
NM_001140215.1	2310	2261	2249.14	193.327
NM_001140216.1	2415	2366	51.7582	4.2515
NM_001140217.1	2110	2061	3	0.282893
NM_001140218.1	2465	2416	12	0.965301
NM_001140219.1	1964	1915	0	0
NM_001140220.1	3069	3020	32.2968	2.07841
NM_001140221.1	1952	1903	36.0275	3.67937
NM_001140222.1	1719	1670	54.3319	6.32291
NM_001140223.1	2689	2640	8.89188	0.654588
NM_001140224.1	2853	2804	4	0.277243
NM_001140225.1	2362	2313	2	0.168048
NM_001140226.1	2698	2649	21.4069	1.57054
NM_001140227.1	1897	1848	14.5791	1.53323
NM_001140228.1	2089	2040	16.4874	1.57072
NM_001140230.1	4483	4434	49	2.14773
NM_001140231.1	2158	2109	2.00202	0.184489
NM_001140232.1	2791	2742	6.00058	0.425309
NM_001140233.1	2112	2063	13.5282	1.27444
NM_001140234.1	3069	3020	47.8595	3.07992
NM_001140235.1	4078	4029	4.09585	0.197572
NM_001140236.1	3552	3503	19.6207	1.08856
NM_001140237.1	2645	2596	31	2.32079
NM_001140238.1	2470	2421	6.16878	0.495202
NM_001140239.1	2249	2200	21.222	1.87474
NM_001140240.1	2463	2414	26.6185	2.14301
NM_001140241.1	2046	1997	0	0
NM_001140242.1	1790	1741	2.172	0.24246
NM_001140243.1	2807	2758	0.933262	0.0657639
NM_001140244.1	1784	1735	0.00493639	0.000552953
NM_001140245.1	2183	2134	0	0
NM_001140246.1	3122	3073	1	0.0632435
NM_001140247.1	3194	3145	39.3448	2.43134
NM_001140248.1	1494	1445	42	5.64885
NM_001140249.1	2774	2725	0	0
NM_001140250.1	2071	2022	0	0
NM_001140251.1	2206	2157	27.6787	2.49387
NM_001140253.1	1912	1863	63.0508	6.57743
NM_001140254.1	2379	2330	3.77157	0.31459
NM_001140255.1	2528	2479	8.78417	0.688656
NM_001140256.1	2766	2717	34.6393	2.47775
NM_001140257.1	1972	1923	18.9041	1.91054
NM_001140258.1	2000	1951	4.2818	0.426527
NM_001140259.1	2236	2187	6	0.533189
NM_001140260.1	2138	2089	11.3104	1.05225
NM_001140261.1	1786	1737	48.4697	5.42311
NM_001140262.1	2975	2926	32.8877	2.18442
NM_001140263.1	2528	2479	0	0
NM_001140264.1	3542	3493	0	0
NM_001140265.1	2922	2873	7.53173	0.509492
NM_001140266.1	3954	3905	41.3602	2.05845
NM_001140268.1	2687	2638	19.435	1.43182
NM_001140269.1	2985	2936	197.753	13.0902
NM_001140270.1	3072	3023	14.6022	0.938769
NM_001140271.1	1527	1478	65.7535	8.64616
NM_001140272.1	2986	2937	0	0
NM_001140273.1	2103	2054	0	0
NM_001140274.1	2451	2402	13.0784	1.05818
NM_001140275.1	3151	3102	0	0
NM_001140276.1	2073	2024	0	0
NM_001140277.1	2135	2086	11.5029	1.0717
NM_001140278.1	2512	2463	0	0
NM_001140279.1	2121	2072	3.54894	0.332879
NM_001140280.1	2521	2472	11	0.864814
NM_001140281.1	2179	2130	23.1622	2.11339
NM_001140282.1	2684	2635	0	0
NM_001140283.1	2789	2740	1.67088	0.118515
NM_001140284.1	1966	1917	34.7946	3.52751
NM_001140285.1	3540	3491	78.4117	4.36526
NM_001140286.1	2078	2029	13.5437	1.29728
NM_001140287.1	1821	1772	6.00102	0.658172
NM_001140288.1	3366	3317	135.664	7.94871
NM_001140289.1	2845	2796	33.5518	2.33215
NM_001140290.1	2076	2027	8.70785e-06	8.34902e-07
NM_001140291.1	2668	2619	63.8392	4.73729
NM_001140292.1	1825	1776	88.0174	9.63173
NM_001140293.1	2514	2465	20.2518	1.5967
NM_001140294.1	2210	2161	18.3112	1.6468
NM_001140295.1	2458	2409	6.64123	0.535784
NM_001140296.1	2086	2037	29	2.76685
NM_001140297.1	1841	1792	6.5116	0.706201
NM_001140298.1	2175	2126	10.0385	0.917664
NM_001140299.1	2237	2188	17.5686	1.56051
NM_001140300.1	3591	3542	15.0946	0.82823
NM_001140301.1	3169	3120	5.84291	0.363959
NM_001140302.1	3167	3118	0	0
NM_001140303.1	2578	2529	47.466	3.64764
NM_001140304.1	2349	2300	0	0
NM_001140305.1	1811	1762	19	2.09569
NM_001140306.1	2522	2473	5.00432	0.393277
NM_001140307.1	2156	2107	22.9753	2.11922
NM_001140308.1	2986	2937	0	0
NM_001140309.1	2006	1957	0	0
NM_001140310.1	3118	3069	4.04802	0.256345
NM_001140311.1	2094	2045	21.8183	2.07351
NM_001140312.1	2367	2318	8.09197	0.678452
NM_001140313.1	2935	2886	8.42668	0.567464
NM_001140314.1	1955	1906	11.7552	1.19864
NM_001140315.1	3361	3312	0	0
NM_001140316.1	2106	2057	68.7681	6.49727
NM_001140317.1	2703	2654	0	0
NM_001140318.1	2578	2529	2.51089	0.192956
NM_001140319.1	2576	2527	24	1.8458
NM_001140320.1	2056	2007	28	2.71137
NM_001140321.1	2269	2220	84.1459	7.36645
NM_001140322.1	2937	2888	8.14409	0.548055
NM_001140323.1	1872	1823	0	0
NM_001140324.1	2321	2272	6	0.513241
NM_001140325.1	2813	2764	18.6174	1.30906
NM_001140326.1	2526	2477	0	0
NM_001140327.1	2396	2347	21	1.73894
NM_001140328.1	2177	2128	6	0.547972
NM_001140329.1	2554	2505	11.0847	0.859994
NM_001140330.1	2623	2574	10.0498	0.758803
NM_001140331.1	2276	2227	16.1648	1.41068
NM_001140332.1	1892	1843	32.9061	3.47
NM_001140333.1	3095	3046	9	0.574237
NM_001140334.1	1810	1761	55.2976	6.10275
NM_001140335.1	1764	1715	47.9684	5.43588
NM_001140336.1	1914	1865	19	1.97995
NM_001140337.1	2210	2161	16.0158	1.44036
NM_001140338.1	2558	2509	19.1793	1.48563
NM_001140339.1	2056	2007	16.4768	1.59552
NM_001140340.1	1882	1833	37.2786	3.95253
NM_001140341.1	2119	2070	49	4.60049
NM_001140342.1	2583	2534	22.7392	1.74401
NM_001140343.1	2074	2025	100	9.59739
NM_001140344.1	3209	3160	2.93767	0.180674
NM_001140345.1	2336	2287	1.08061e-07	9.18291e-09
NM_001140346.1	2708	2659	31.7976	2.3241
NM_001140347.1	1838	1789	49.0294	5.32629
NM_001140348.1	2791	2742	0	0
NM_001140349.1	3788	3739	158.009	8.21303
NM_001140350.1	2128	2079	14.9565	1.39815
NM_001140351.1	2572	2523	72.4856	5.58358
NM_001140352.1	1941	1892	1.00502	0.103236
NM_001140353.1	4461	4412	0	0
NM_001140354.1	2414	2365	59.492	4.88884
NM_001140355.1	2378	2329	0	0
NM_001140356.1	1885	1836	36.0607	3.81715
NM_001140357.1	2311	2262	0	0
NM_001140358.1	2162	2113	10	0.919769
NM_001140359.1	2100	2051	5	0.473787
NM_001140360.1	2073	2024	2	0.192043
NM_001140361.1	2249	2200	14.1611	1.25099
NM_001140362.1	3040	2991	2.37283e-05	1.5418e-06
NM_001140363.1	2381	2332	19.9588	1.66335
NM_001140364.1	2280	2231	27.3697	2.38423
NM_001140365.1	3146	3097	19.5041	1.22395
NM_001140366.1	1930	1881	0	0
NM_001140367.1	3056	3007	23.0672	1.49087
NM_001140368.1	2193	2144	10	0.90647
NM_001140369.1	1739	1690	6.04226	0.69485
NM_001140370.1	2091	2042	35.3187	3.36146
NM_001140371.1	2433	2384	0	0
NM_001140372.1	2554	2505	50.9409	3.95219
NM_001140373.1	2218	2169	71	6.36176
NM_001140374.1	2064	2015	16.6523	1.60612
NM_001140376.1	2931	2882	50.4035	3.39895
NM_001140377.1	2132	2083	9	0.839714
NM_001140378.1	2458	2409	19.8359	1.60027
NM_001140379.1	2840	2791	55.277	3.84913
NM_001140380.1	2279	2230	5.00067	0.435815
NM_001140381.1	2270	2221	1.46059	0.127808
NM_001140382.1	2436	2387	56	4.55947
NM_001140383.1	4116	4067	0	0
NM_001140384.1	4006	3957	26.7113	1.31192
NM_001140385.1	2143	2094	13.9437	1.29414
NM_001140386.1	2082	2033	1.00105	0.0956967
NM_001140387.1	1942	1893	2.32436	0.238633
NM_001140388.1	3572	3523	11.0067	0.607185
NM_001140389.1	2633	2584	20.5939	1.54891
NM_001140390.1	2366	2317	0	0
NM_001140391.1	2784	2735	15.1522	1.0767
NM_001140392.1	2408	2359	13.4964	1.11191
NM_001140393.1	3443	3394	40.3992	2.31334
NM_001140394.1	1554	1505	4	0.516538
NM_001140395.1	1909	1860	15	1.56732
NM_001140396.1	1730	1681	0	0
NM_001140397.1	3109	3060	47.0026	2.98524
NM_001140398.1	2509	2460	120.041	9.48361
NM_001140399.1	1587	1538	89.8912	11.359
NM_001140400.1	2663	2614	9.2695	0.689175
NM_001140401.1	2322	2273	34.346	2.93667
NM_001140402.1	2618	2569	0	0
NM_001140403.1	2321	2272	27.8119	2.37904
NM_001140404.1	2964	2915	27.9894	1.86609
NM_001140405.2	2906	2857	42.4664	2.88878
NM_001140406.1	2277	2228	40.5105	3.5337
NM_001140407.1	2679	2630	43.472	3.21242
NM_001140408.1	3032	2983	11	0.716668
NM_001140409.1	2033	1984	43	4.21216
NM_001140410.1	3375	3326	17.3977	1.01659
NM_001140411.1	2813	2764	75.177	5.28598
NM_001140412.1	1787	1738	23.4192	2.61879
NM_001140413.1	1607	1558	43.7687	5.45977
NM_001140414.1	1931	1882	0	0
NM_001140415.1	2169	2120	19.385	1.77708
NM_001140416.1	2568	2519	294.262	22.7031
NM_001140417.1	2076	2027	0	0
NM_001140418.1	2359	2310	10.3154	0.867865
NM_001140419.1	2499	2450	56.2318	4.46061
NM_001140420.1	2452	2403	2.62677	0.212445
NM_001140421.1	2081	2032	8.55631	0.818354
NM_001140422.1	2308	2259	7.25662	0.624305
NM_001140423.1	2921	2872	3.39548	0.229771
NM_001140424.1	3181	3132	146.089	9.06514
NM_001140425.1	2551	2502	0.00350787	0.00027248
NM_001140426.1	1911	1862	2.00229	0.20899
NM_001140427.1	2025	1976	0	0
NM_001140428.1	2005	1956	19.4979	1.9373
NM_001140429.1	2033	1984	10.731	1.05118
NM_001140430.1	2530	2481	0	0
NM_001140431.1	2500	2451	146.364	11.6057
NM_001140432.1	2890	2841	45.9761	3.14513
NM_001140433.1	1937	1888	12.0104	1.23633
NM_001140434.1	2524	2475	0.000948803	7.4504e-05
NM_001140435.1	2265	2216	12.979	1.13828
NM_001140436.1	2071	2022	0	0
NM_001140437.1	2879	2830	48.2374	3.31265
NM_001140438.1	2014	1965	23.5683	2.33101
NM_001140439.1	2259	2210	43	3.78142
NM_001140440.1	2759	2710	103.548	7.42593
NM_001140441.1	2232	2183	3	0.267083
NM_001140442.1	1946	1897	61.0658	6.25618
NM_001140443.1	2643	2594	0	0
NM_001140444.1	2363	2314	31.4937	2.64508
NM_001140445.1	2342	2293	0	0
NM_001140446.1	2373	2324	8.03173	0.671663
NM_001140447.1	1989	1940	0	0
NM_001140448.2	2021	1972	13.9999	1.37973
NM_001140449.1	2684	2635	1	0.0737561
NM_001140450.1	2556	2507	14.8295	1.14961
NM_001140451.1	2280	2231	375.071	32.6732
NM_001140452.1	2337	2288	0	0
NM_001140453.1	2375	2326	81.0743	6.77411
NM_001140454.1	2525	2476	1	0.0784924
NM_001140455.1	2076	2027	0	0
NM_001140456.1	3091	3042	56.1812	3.5893
NM_001140457.1	2916	2867	6.40236	0.434001
NM_001140459.1	2911	2862	11.344	0.77033
NM_001140460.1	1786	1737	3.00355	0.336057
NM_001140461.1	1996	1947	9.83333	0.981552
NM_001140462.1	2293	2244	34.7345	3.00827
NM_001140463.1	2010	1961	37.5062	3.71709
NM_001140464.1	2394	2345	0	0
NM_001140465.1	2212	2163	41.2	3.70185
NM_001140466.1	3520	3471	0	0
NM_001140467.1	2105	2056	0	0
NM_001140468.1	2469	2420	7.95321	0.638713
NM_001140469.1	2127	2078	0	0
NM_001140470.1	1975	1926	0	0
NM_001140471.1	2850	2801	1.63859	0.113694
NM_001140473.1	2051	2002	1	0.0970765
NM_001140474.1	2125	2076	67.2295	6.29377
NM_001140475.1	2065	2016	129.668	12.5003
NM_001140476.1	2000	1951	0.0110234	0.00109809
NM_001140477.1	2010	1961	23	2.27944
NM_001140478.1	2768	2719	21.1922	1.51477
NM_001140479.1	2210	2161	24.5611	2.20888
NM_001140480.1	1961	1912	0	0
NM_001140481.1	2544	2495	3.45909	0.269445
NM_001140482.1	2287	2238	23.643	2.05315
NM_001140483.1	2487	2438	22.9063	1.826
NM_001140484.1	1778	1729	14.3041	1.60785
NM_001140485.1	1888	1839	29.0337	3.0683
NM_001140486.1	1615	1566	55.8249	6.92811
NM_001140487.1	2939	2890	27.6545	1.85971
NM_001140488.1	2588	2539	0	0
NM_001140489.1	2811	2762	35.4014	2.49101
NM_001140490.1	2252	2203	136.105	12.0071
NM_001140491.1	2505	2456	49.3192	3.90271
NM_001140492.1	2735	2686	29	2.09831
NM_001140493.1	2417	2368	0	0
NM_001140494.1	1259	1210	51	8.1915
NM_001140495.1	2017	1968	4.90904	0.484786
NM_001140496.1	2057	2008	5.46589	0.529024
NM_001140497.1	1624	1575	69.3613	8.55885
NM_001140498.1	2990	2941	10.5229	0.695371
NM_001140499.1	2064	2015	67.0096	6.46309
NM_001140500.1	1927	1878	1.00114	0.103604
NM_001140501.1	1866	1817	0	0
NM_001140502.1	3481	3432	25.9735	1.47083
NM_001140503.1	1897	1848	0	0
NM_001140504.1	3215	3166	79	4.84947
NM_001140505.1	2822	2773	65.9528	4.62234
NM_001140506.1	2083	2034	0	0
NM_001140507.1	1978	1929	224.898	22.6585
NM_001140508.1	2411	2362	14	1.15193
NM_001140509.1	2310	2261	5.36085	0.460799
NM_001140510.1	2408	2359	5.64354	0.464946
NM_001140511.1	1766	1717	13	1.47147
NM_001140512.1	2113	2064	19.1757	1.80559
NM_001140513.1	2949	2900	33.2929	2.23116
NM_001140514.1	1744	1695	3.36003	0.385258
NM_001140515.1	4396	4347	19.9796	0.893256
NM_001140516.1	1662	1613	70.233	8.46223
NM_001140517.1	2171	2122	24.9044	2.28092
NM_001140518.1	2282	2233	0	0
NM_001140519.1	2478	2429	10.3326	0.826725
NM_001140520.1	2527	2478	0	0
NM_001140521.1	1797	1748	7	0.778278
NM_001140522.1	1886	1837	136.484	14.4395
NM_001140523.1	2044	1995	31.8268	3.10048
NM_001140524.1	1755	1706	0	0
NM_001140525.1	2253	2204	0	0
NM_001140526.1	2338	2289	0	0
NM_001140527.1	2169	2120	11	1.00841
NM_001140528.1	1886	1837	18	1.90433
NM_001140529.1	2530	2481	0	0
NM_001140530.1	2692	2643	0	0
NM_001140531.1	1747	1698	16	1.8313
NM_001140532.1	2399	2350	27.9036	2.30766
NM_001140533.1	2561	2512	4.77107	0.369126
NM_001140534.1	2824	2775	53.293	3.73238
NM_001140535.1	2497	2448	84.0732	6.67459
