"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"SeqID.x"	"pident.x"	"length.x"	"mismatch.x"	"gapopen.x"	"qstart.x"	"qend.x"	"sstart.x"	"send.x"	"evalue.x"	"bitscore.x"	"NA."	"NA.1"	"SeqID.y"	"pident.y"	"length.y"	"mismatch.y"	"gapopen.y"	"qstart.y"	"qend.y"	"sstart.y"	"send.y"	"evalue.y"	"bitscore.y"	"NA"	"NA"
"77"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"78"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"79"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"80"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"81"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"82"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"83"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"84"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"85"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"86"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"87"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"88"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"89"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"90"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"91"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"92"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"93"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"94"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"95"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"96"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"97"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"98"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"99"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"100"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"101"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"102"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"103"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"104"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"105"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"106"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"107"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"108"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"109"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"110"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"111"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"112"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"113"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"114"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"115"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"116"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"117"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"118"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"119"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"120"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"121"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"122"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"123"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"124"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"125"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"126"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"127"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	34.867	565	292	13	1	1536	1207	1748	1.28e-82	288
"128"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	31.961	413	202	15	1	1122	1594	1966	3.59e-37	152
"129"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.81	525	277	13	130	1530	78	600	9.72e-78	273
"130"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.993	539	286	13	1	1512	319	833	1.79e-83	290
"131"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.211	568	293	13	1	1551	1078	1621	1.61e-83	290
"132"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	50	114	53	2	184	516	1879	1991	5.48e-22	105
"133"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.135	555	288	11	1	1512	947	1480	7.62e-82	285
"134"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.112	581	281	16	22	1512	525	1093	9.65e-82	285
"135"	"g11563.t1"	611.544994192474	2.41097815603958	0.70248391597961	3.43207595390634	0.000598979779193078	0.0111145426817006	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291	"sp"	"Q9UGM3"	"DMBT1_HUMAN"	35.727	557	299	13	1	1566	187	719	6.86e-84	291
"136"	"g11564.t1"	28.9792783413614	2.33557420254108	0.693357218684896	3.3685005933464	0.000755782343620651	0.0132171936045088	"sp"	"Q5RDX1"	"Z585A_PONAB"	24.266	511	280	17	1	1491	315	732	2.45e-22	105	"sp"	"Q5RDX1"	"Z585A_PONAB"	24.266	511	280	17	1	1491	315	732	2.45e-22	105
"137"	"g11564.t1"	28.9792783413614	2.33557420254108	0.693357218684896	3.3685005933464	0.000755782343620651	0.0132171936045088	"sp"	"Q5RDX1"	"Z585A_PONAB"	24.266	511	280	17	1	1491	315	732	2.45e-22	105	"sp"	"Q5RDX1"	"Z585A_PONAB"	25.641	507	260	20	28	1491	156	564	8.64e-26	116
"138"	"g11564.t1"	28.9792783413614	2.33557420254108	0.693357218684896	3.3685005933464	0.000755782343620651	0.0132171936045088	"sp"	"Q5RDX1"	"Z585A_PONAB"	25.641	507	260	20	28	1491	156	564	8.64e-26	116	"sp"	"Q5RDX1"	"Z585A_PONAB"	24.266	511	280	17	1	1491	315	732	2.45e-22	105
"139"	"g11564.t1"	28.9792783413614	2.33557420254108	0.693357218684896	3.3685005933464	0.000755782343620651	0.0132171936045088	"sp"	"Q5RDX1"	"Z585A_PONAB"	25.641	507	260	20	28	1491	156	564	8.64e-26	116	"sp"	"Q5RDX1"	"Z585A_PONAB"	25.641	507	260	20	28	1491	156	564	8.64e-26	116
"140"	"g11647.t1"	81.4071995720462	-3.63653622685811	0.686705828422145	-5.29562452559029	1.18610332277183e-07	8.49944283488694e-06	"sp"	"Q3ZBG9"	"PLS2_BOVIN"	55.242	248	99	5	292	1035	53	288	1.55e-83	258	"sp"	"Q3ZBG9"	"PLS2_BOVIN"	55.242	248	99	5	292	1035	53	288	1.55e-83	258
"141"	"g11651.t3"	11.9067268691154	-7.61670310704041	2.0287917510343	-3.75430504543274	0.000173823072970667	0.00416077836062169	"sp"	"Q5F464"	"LPP_CHICK"	64.807	233	80	2	715	1413	368	598	1.04e-108	337	"sp"	"Q5F464"	"LPP_CHICK"	64.807	233	80	2	715	1413	368	598	1.04e-108	337
"142"	"g11675.t1"	220.908790607983	-4.13381842844461	0.69540130258035	-5.94450774409783	2.77288861406512e-09	2.98051710297195e-07	"sp"	"A2ALS5"	"RPGP1_MOUSE"	53.052	426	180	5	133	1401	1	409	2.4e-152	462	"sp"	"A2ALS5"	"RPGP1_MOUSE"	53.052	426	180	5	133	1401	1	409	2.4e-152	462
"143"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243
"144"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	46.538	260	138	1	97	873	234	493	8.92e-74	243
"145"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	52.569	253	119	1	118	873	409	661	3.73e-87	278
"146"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45.85	253	136	1	118	873	157	409	3.57e-73	241
"147"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	47.984	248	129	0	130	873	134	381	1.99e-76	249
"148"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	47.308	260	136	1	97	873	346	605	6.16e-77	251
"149"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	47.082	257	135	1	97	864	430	686	7e-73	240
"150"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	47.41	251	132	0	136	888	276	526	3.31e-75	246
"151"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	49.802	253	126	1	118	873	297	549	8.39e-78	253
"152"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	51.21	248	121	0	130	873	330	577	8.24e-82	264
"153"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	50	234	117	0	172	873	120	353	2.32e-73	241
"154"	"g11743.t1"	5.18799639257655	5.06882760467782	1.63240018028891	3.10513786134274	0.0019019035643815	0.025909394152177	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	45	260	142	1	97	873	178	437	9.5e-74	243	"sp"	"Q8TAQ5"	"ZN420_HUMAN"	48.221	253	130	1	118	873	213	465	1.35e-75	247
